mid,lr,epoch,wd,ld,ld_type,criterion,avg_acc
4,0.0001,250,0.001,0,exponential,MSE,95.40000916
4,0.0001,250,0.001,0,exponential,CROSSENTROPY,97.80000305
4,0.0001,250,0.001,0,time-based,MSE,95.40000916
4,0.0001,250,0.001,0,time-based,CROSSENTROPY,97.80000305
4,0.0001,250,0.001,0.0001,exponential,MSE,96.00000763
4,0.0001,250,0.001,0.0001,exponential,CROSSENTROPY,97.80000305
4,0.0001,250,0.001,0.0001,time-based,MSE,95.50000763
4,0.0001,250,0.001,0.0001,time-based,CROSSENTROPY,97.80000305
4,0.0001,250,0.001,0.001,exponential,MSE,96.09999847
4,0.0001,250,0.001,0.001,exponential,CROSSENTROPY,96.79999542
4,0.0001,250,0.001,0.001,time-based,MSE,92.69999695
4,0.0001,250,0.001,0.001,time-based,CROSSENTROPY,96.90000153
4,0.0001,250,0.001,0.01,exponential,MSE,74.69999695
4,0.0001,250,0.001,0.01,exponential,CROSSENTROPY,58.5
4,0.0001,250,0.001,0.01,time-based,MSE,94.3999939
4,0.0001,250,0.001,0.01,time-based,CROSSENTROPY,83.1000061
4,0.0001,250,0.01,0,exponential,MSE,95.40000916
4,0.0001,250,0.01,0,exponential,CROSSENTROPY,97.80000305
4,0.0001,250,0.01,0,time-based,MSE,95.40000916
4,0.0001,250,0.01,0,time-based,CROSSENTROPY,97.80000305
4,0.0001,250,0.01,0.0001,exponential,MSE,95.50000763
4,0.0001,250,0.01,0.0001,exponential,CROSSENTROPY,97.80000305
4,0.0001,250,0.01,0.0001,time-based,MSE,95.50000763
4,0.0001,250,0.01,0.0001,time-based,CROSSENTROPY,97.80000305
4,0.0001,250,0.01,0.001,exponential,MSE,97.20000458
4,0.0001,250,0.01,0.001,exponential,CROSSENTROPY,96.79999542
4,0.0001,250,0.01,0.001,time-based,MSE,95.30000305
4,0.0001,250,0.01,0.001,time-based,CROSSENTROPY,96.90000153
4,0.0001,250,0.01,0.01,exponential,MSE,74.69999695
4,0.0001,250,0.01,0.01,exponential,CROSSENTROPY,58.5
4,0.0001,250,0.01,0.01,time-based,MSE,94.3999939
4,0.0001,250,0.01,0.01,time-based,CROSSENTROPY,83.1000061
4,0.0001,500,0,0,exponential,MSE,97.30000305
4,0.0001,500,0,0,exponential,CROSSENTROPY,97.80000305
4,0.0001,500,0,0,time-based,MSE,97.30000305
4,0.0001,500,0,0,time-based,CROSSENTROPY,97.80000305
4,0.0001,500,0,0.0001,exponential,MSE,96.80000305
4,0.0001,500,0,0.0001,exponential,CROSSENTROPY,98
4,0.0001,500,0,0.0001,time-based,MSE,96.90000153
4,0.0001,500,0,0.0001,time-based,CROSSENTROPY,97.69999695
4,0.0001,500,0,0.001,exponential,MSE,97.69999695
4,0.0001,500,0,0.001,exponential,CROSSENTROPY,97.90000153
4,0.0001,500,0,0.001,time-based,MSE,97.70000458
4,0.0001,500,0,0.001,time-based,CROSSENTROPY,97.59999847
4,0.0001,500,0,0.01,exponential,MSE,48
4,0.0001,500,0,0.01,exponential,CROSSENTROPY,49.70000076
4,0.0001,500,0,0.01,time-based,MSE,95.69999695
4,0.0001,500,0,0.01,time-based,CROSSENTROPY,85.8999939
4,0.0001,500,0.0001,0,exponential,MSE,97.40000153
4,0.0001,500,0.0001,0,exponential,CROSSENTROPY,97.80000305
4,0.0001,500,0.0001,0,time-based,MSE,97.40000153
4,0.0001,500,0.0001,0,time-based,CROSSENTROPY,97.80000305
4,0.0001,500,0.0001,0.0001,exponential,MSE,96.80000305
4,0.0001,500,0.0001,0.0001,exponential,CROSSENTROPY,98
4,0.0001,500,0.0001,0.0001,time-based,MSE,96.90000153
4,0.0001,500,0.0001,0.0001,time-based,CROSSENTROPY,97.69999695
4,0.0001,500,0.0001,0.001,exponential,MSE,97.69999695
4,0.0001,500,0.0001,0.001,exponential,CROSSENTROPY,97.90000153
4,0.0001,500,0.0001,0.001,time-based,MSE,97.59999847
4,0.0001,500,0.0001,0.001,time-based,CROSSENTROPY,97.59999847
4,0.0001,500,0.0001,0.01,exponential,MSE,48
4,0.0001,500,0.0001,0.01,exponential,CROSSENTROPY,49.70000076
4,0.0001,500,0.0001,0.01,time-based,MSE,95.69999695
4,0.0001,500,0.0001,0.01,time-based,CROSSENTROPY,85.8999939
4,0.0001,500,0.001,0,exponential,MSE,97.3999939
4,0.0001,500,0.001,0,exponential,CROSSENTROPY,97.69999695
4,0.0001,500,0.001,0,time-based,MSE,97.3999939
4,0.0001,500,0.001,0,time-based,CROSSENTROPY,97.69999695
4,0.0001,500,0.001,0.0001,exponential,MSE,96.80000305
4,0.0001,500,0.001,0.0001,exponential,CROSSENTROPY,98
4,0.0001,500,0.001,0.0001,time-based,MSE,96.80000305
4,0.0001,500,0.001,0.0001,time-based,CROSSENTROPY,97.90000153
4,0.0001,500,0.001,0.001,exponential,MSE,97.69999695
4,0.0001,500,0.001,0.001,exponential,CROSSENTROPY,97.90000153
4,0.0001,500,0.001,0.001,time-based,MSE,97.59999847
4,0.0001,500,0.001,0.001,time-based,CROSSENTROPY,97.59999847
4,0.0001,500,0.001,0.01,exponential,MSE,48
4,0.0001,500,0.001,0.01,exponential,CROSSENTROPY,49.70000076
4,0.0001,500,0.001,0.01,time-based,MSE,95.69999695
4,0.0001,500,0.001,0.01,time-based,CROSSENTROPY,85.8999939
4,0.0001,500,0.01,0,exponential,MSE,97.30000305
4,0.0001,500,0.01,0,exponential,CROSSENTROPY,97.69999695
4,0.0001,500,0.01,0,time-based,MSE,97.30000305
4,0.0001,500,0.01,0,time-based,CROSSENTROPY,97.69999695
4,0.0001,500,0.01,0.0001,exponential,MSE,96.90000153
4,0.0001,500,0.01,0.0001,exponential,CROSSENTROPY,98
4,0.0001,500,0.01,0.0001,time-based,MSE,97
4,0.0001,500,0.01,0.0001,time-based,CROSSENTROPY,97.90000153
4,0.0001,500,0.01,0.001,exponential,MSE,97.69999695
4,0.0001,500,0.01,0.001,exponential,CROSSENTROPY,97.90000153
4,0.0001,500,0.01,0.001,time-based,MSE,97.69999695
4,0.0001,500,0.01,0.001,time-based,CROSSENTROPY,97.59999847
4,0.0001,500,0.01,0.01,exponential,MSE,48
4,0.0001,500,0.01,0.01,exponential,CROSSENTROPY,49.70000076
4,0.0001,500,0.01,0.01,time-based,MSE,95.69999695
4,0.0001,500,0.01,0.01,time-based,CROSSENTROPY,85.8999939
4,0.0005,250,0,0,exponential,MSE,92.5
4,0.0005,250,0,0,exponential,CROSSENTROPY,93.69999695
4,0.0005,250,0,0,time-based,MSE,92.5
4,0.0005,250,0,0,time-based,CROSSENTROPY,93.69999695
4,0.0005,250,0,0.0001,exponential,MSE,92.70000458
4,0.0005,250,0,0.0001,exponential,CROSSENTROPY,94.30000305
4,0.0005,250,0,0.0001,time-based,MSE,92.69999695
4,0.0005,250,0,0.0001,time-based,CROSSENTROPY,93.09999847
4,0.0005,250,0,0.001,exponential,MSE,90.6000061
4,0.0005,250,0,0.001,exponential,CROSSENTROPY,94.5
4,0.0005,250,0,0.001,time-based,MSE,93.30000305
4,0.0005,250,0,0.001,time-based,CROSSENTROPY,94
4,0.0005,250,0,0.01,exponential,MSE,96.90000153
4,0.0005,250,0,0.01,exponential,CROSSENTROPY,89.59999847
4,0.0005,250,0,0.01,time-based,MSE,94
4,0.0005,250,0,0.01,time-based,CROSSENTROPY,97.69999695
4,0.0005,250,0.0001,0,exponential,MSE,91
4,0.0005,250,0.0001,0,exponential,CROSSENTROPY,93.80000305
4,0.0005,250,0.0001,0,time-based,MSE,91
4,0.0005,250,0.0001,0,time-based,CROSSENTROPY,93.80000305
4,0.0005,250,0.0001,0.0001,exponential,MSE,92.70000458
4,0.0005,250,0.0001,0.0001,exponential,CROSSENTROPY,94.30000305
4,0.0005,250,0.0001,0.0001,time-based,MSE,92.90000153
4,0.0005,250,0.0001,0.0001,time-based,CROSSENTROPY,94.20000458
4,0.0005,250,0.0001,0.001,exponential,MSE,90.70000458
4,0.0005,250,0.0001,0.001,exponential,CROSSENTROPY,95.40000153
4,0.0005,250,0.0001,0.001,time-based,MSE,93.3999939
4,0.0005,250,0.0001,0.001,time-based,CROSSENTROPY,94
4,0.0005,250,0.0001,0.01,exponential,MSE,96.90000153
4,0.0005,250,0.0001,0.01,exponential,CROSSENTROPY,89.59999847
4,0.0005,250,0.0001,0.01,time-based,MSE,94
4,0.0005,250,0.0001,0.01,time-based,CROSSENTROPY,97.69999695
4,0.0005,250,0.001,0,exponential,MSE,91.1000061
4,0.0005,250,0.001,0,exponential,CROSSENTROPY,93.80000305
4,0.0005,250,0.001,0,time-based,MSE,91.1000061
4,0.0005,250,0.001,0,time-based,CROSSENTROPY,93.80000305
4,0.0005,250,0.001,0.0001,exponential,MSE,92.59999847
4,0.0005,250,0.001,0.0001,exponential,CROSSENTROPY,94.20000458
4,0.0005,250,0.001,0.0001,time-based,MSE,94
4,0.0005,250,0.001,0.0001,time-based,CROSSENTROPY,94.20000458
4,0.0005,250,0.001,0.001,exponential,MSE,90.5
4,0.0005,250,0.001,0.001,exponential,CROSSENTROPY,95.40000153
4,0.0005,250,0.001,0.001,time-based,MSE,92
4,0.0005,250,0.001,0.001,time-based,CROSSENTROPY,94.09999847
4,0.0005,250,0.001,0.01,exponential,MSE,96.90000153
4,0.0005,250,0.001,0.01,exponential,CROSSENTROPY,89.59999847
4,0.0005,250,0.001,0.01,time-based,MSE,93.90000153
4,0.0005,250,0.001,0.01,time-based,CROSSENTROPY,97.69999695
4,0.0005,250,0.01,0,exponential,MSE,89.09999847
4,0.0005,250,0.01,0,exponential,CROSSENTROPY,93.69999695
4,0.0005,250,0.01,0,time-based,MSE,89.09999847
4,0.0005,250,0.01,0,time-based,CROSSENTROPY,93.69999695
4,0.0005,250,0.01,0.0001,exponential,MSE,93.80000305
4,0.0005,250,0.01,0.0001,exponential,CROSSENTROPY,94.30000305
4,0.0005,250,0.01,0.0001,time-based,MSE,92.69999695
4,0.0005,250,0.01,0.0001,time-based,CROSSENTROPY,94.20000458
4,0.0005,250,0.01,0.001,exponential,MSE,91.70000458
4,0.0005,250,0.01,0.001,exponential,CROSSENTROPY,94.80000305
4,0.0005,250,0.01,0.001,time-based,MSE,93.30000305
4,0.0005,250,0.01,0.001,time-based,CROSSENTROPY,94.69999695
4,0.0005,250,0.01,0.01,exponential,MSE,96.90000153
4,0.0005,250,0.01,0.01,exponential,CROSSENTROPY,89.59999847
4,0.0005,250,0.01,0.01,time-based,MSE,94
4,0.0005,250,0.01,0.01,time-based,CROSSENTROPY,97.69999695
4,0.0005,500,0,0,exponential,MSE,96
4,0.0005,500,0,0,exponential,CROSSENTROPY,94.5
4,0.0005,500,0,0,time-based,MSE,96
4,0.0005,500,0,0,time-based,CROSSENTROPY,94.5
4,0.0005,500,0,0.0001,exponential,MSE,95.40000916
4,0.0005,500,0,0.0001,exponential,CROSSENTROPY,94.69999695
4,0.0005,500,0,0.0001,time-based,MSE,95.40000916
4,0.0005,500,0,0.0001,time-based,CROSSENTROPY,94.5
4,0.0005,500,0,0.001,exponential,MSE,96.90000153
4,0.0005,500,0,0.001,exponential,CROSSENTROPY,96.30000305
4,0.0005,500,0,0.001,time-based,MSE,95.5
4,0.0005,500,0,0.001,time-based,CROSSENTROPY,96.70000458
4,0.0005,500,0,0.01,exponential,MSE,71.69999695
4,0.0005,500,0,0.01,exponential,CROSSENTROPY,55
4,0.0005,500,0,0.01,time-based,MSE,97.20000458
4,0.0005,500,0,0.01,time-based,CROSSENTROPY,97.69999695
4,0.0005,500,0.0001,0,exponential,MSE,95.80000305
4,0.0005,500,0.0001,0,exponential,CROSSENTROPY,94.80000305
4,0.0005,500,0.0001,0,time-based,MSE,95.80000305
4,0.0005,500,0.0001,0,time-based,CROSSENTROPY,94.80000305
4,0.0005,500,0.0001,0.0001,exponential,MSE,95.79999542
4,0.0005,500,0.0001,0.0001,exponential,CROSSENTROPY,94.8999939
4,0.0005,500,0.0001,0.0001,time-based,MSE,96.19999695
4,0.0005,500,0.0001,0.0001,time-based,CROSSENTROPY,94.3999939
4,0.0005,500,0.0001,0.001,exponential,MSE,96.3999939
4,0.0005,500,0.0001,0.001,exponential,CROSSENTROPY,96.30000305
4,0.0005,500,0.0001,0.001,time-based,MSE,95.40000916
4,0.0005,500,0.0001,0.001,time-based,CROSSENTROPY,96.59999847
4,0.0005,500,0.0001,0.01,exponential,MSE,71.69999695
4,0.0005,500,0.0001,0.01,exponential,CROSSENTROPY,55
4,0.0005,500,0.0001,0.01,time-based,MSE,97.30000305
4,0.0005,500,0.0001,0.01,time-based,CROSSENTROPY,97.69999695
4,0.0005,500,0.001,0,exponential,MSE,95
4,0.0005,500,0.001,0,exponential,CROSSENTROPY,94.80000305
4,0.0005,500,0.001,0,time-based,MSE,95
4,0.0005,500,0.001,0,time-based,CROSSENTROPY,94.80000305
4,0.0005,500,0.001,0.0001,exponential,MSE,95.40000153
4,0.0005,500,0.001,0.0001,exponential,CROSSENTROPY,94.5
4,0.0005,500,0.001,0.0001,time-based,MSE,95.59999084
4,0.0005,500,0.001,0.0001,time-based,CROSSENTROPY,94.59999847
4,0.0005,500,0.001,0.001,exponential,MSE,95.79999542
4,0.0005,500,0.001,0.001,exponential,CROSSENTROPY,96.3999939
4,0.0005,500,0.001,0.001,time-based,MSE,94.40000153
4,0.0005,500,0.001,0.001,time-based,CROSSENTROPY,96.1000061
4,0.0005,500,0.001,0.01,exponential,MSE,71.69999695
4,0.0005,500,0.001,0.01,exponential,CROSSENTROPY,55
4,0.0005,500,0.001,0.01,time-based,MSE,97.20000458
4,0.0005,500,0.001,0.01,time-based,CROSSENTROPY,97.69999695
4,0.0005,500,0.01,0,exponential,MSE,95.80000305
4,0.0005,500,0.01,0,exponential,CROSSENTROPY,94.59999847
4,0.0005,500,0.01,0,time-based,MSE,95.80000305
4,0.0005,500,0.01,0,time-based,CROSSENTROPY,94.59999847
4,0.0005,500,0.01,0.0001,exponential,MSE,95.69999695
4,0.0005,500,0.01,0.0001,exponential,CROSSENTROPY,94.59999847
4,0.0005,500,0.01,0.0001,time-based,MSE,97
4,0.0005,500,0.01,0.0001,time-based,CROSSENTROPY,94.6000061
4,0.0005,500,0.01,0.001,exponential,MSE,96.29999542
4,0.0005,500,0.01,0.001,exponential,CROSSENTROPY,96.5
4,0.0005,500,0.01,0.001,time-based,MSE,95.6000061
4,0.0005,500,0.01,0.001,time-based,CROSSENTROPY,96.90000153
4,0.0005,500,0.01,0.01,exponential,MSE,71.69999695
4,0.0005,500,0.01,0.01,exponential,CROSSENTROPY,55
4,0.0005,500,0.01,0.01,time-based,MSE,97.1000061
4,0.0005,500,0.01,0.01,time-based,CROSSENTROPY,97.69999695
5,5.00E-05,250,0,0,exponential,MSE,75.40000153
5,5.00E-05,250,0,0,exponential,CROSSENTROPY,57.70000076
5,5.00E-05,250,0,0,time-based,MSE,75.40000153
5,5.00E-05,250,0,0,time-based,CROSSENTROPY,57.70000076
5,5.00E-05,250,0,0.0001,exponential,MSE,75
5,5.00E-05,250,0,0.0001,exponential,CROSSENTROPY,56.60000229
5,5.00E-05,250,0,0.0001,time-based,MSE,75.1000061
5,5.00E-05,250,0,0.0001,time-based,CROSSENTROPY,56.70000076
5,5.00E-05,250,0,0.001,exponential,MSE,70.09999847
5,5.00E-05,250,0,0.001,exponential,CROSSENTROPY,51.90000153
5,5.00E-05,250,0,0.001,time-based,MSE,70.40000153
5,5.00E-05,250,0,0.001,time-based,CROSSENTROPY,52.29999924
5,5.00E-05,250,0,0.01,exponential,MSE,49.70000076
5,5.00E-05,250,0,0.01,exponential,CROSSENTROPY,49.70000076
5,5.00E-05,250,0,0.01,time-based,MSE,49.70000076
5,5.00E-05,250,0,0.01,time-based,CROSSENTROPY,49.70000076
5,5.00E-05,250,0.0001,0,exponential,MSE,75.40000153
5,5.00E-05,250,0.0001,0,exponential,CROSSENTROPY,57.70000076
5,5.00E-05,250,0.0001,0,time-based,MSE,75.40000153
5,5.00E-05,250,0.0001,0,time-based,CROSSENTROPY,57.70000076
5,5.00E-05,250,0.0001,0.0001,exponential,MSE,75
5,5.00E-05,250,0.0001,0.0001,exponential,CROSSENTROPY,56.60000229
5,5.00E-05,250,0.0001,0.0001,time-based,MSE,75
5,5.00E-05,250,0.0001,0.0001,time-based,CROSSENTROPY,56.70000076
5,5.00E-05,250,0.0001,0.001,exponential,MSE,70.09999847
5,5.00E-05,250,0.0001,0.001,exponential,CROSSENTROPY,51.90000153
5,5.00E-05,250,0.0001,0.001,time-based,MSE,70.40000153
5,5.00E-05,250,0.0001,0.001,time-based,CROSSENTROPY,52.29999924
5,5.00E-05,250,0.0001,0.01,exponential,MSE,49.70000076
5,5.00E-05,250,0.0001,0.01,exponential,CROSSENTROPY,49.70000076
5,5.00E-05,250,0.0001,0.01,time-based,MSE,49.70000076
5,5.00E-05,250,0.0001,0.01,time-based,CROSSENTROPY,49.70000076
5,5.00E-05,250,0.001,0,exponential,MSE,75.40000153
5,5.00E-05,250,0.001,0,exponential,CROSSENTROPY,57.70000076
5,5.00E-05,250,0.001,0,time-based,MSE,75.40000153
5,5.00E-05,250,0.001,0,time-based,CROSSENTROPY,57.70000076
5,5.00E-05,250,0.001,0.0001,exponential,MSE,75
5,5.00E-05,250,0.001,0.0001,exponential,CROSSENTROPY,56.60000229
5,5.00E-05,250,0.001,0.0001,time-based,MSE,75
5,5.00E-05,250,0.001,0.0001,time-based,CROSSENTROPY,56.70000076
5,5.00E-05,250,0.001,0.001,exponential,MSE,70.09999847
5,5.00E-05,250,0.001,0.001,exponential,CROSSENTROPY,51.90000153
5,5.00E-05,250,0.001,0.001,time-based,MSE,70.40000153
5,5.00E-05,250,0.001,0.001,time-based,CROSSENTROPY,52.29999924
5,5.00E-05,250,0.001,0.01,exponential,MSE,49.70000076
5,5.00E-05,250,0.001,0.01,exponential,CROSSENTROPY,49.70000076
5,5.00E-05,250,0.001,0.01,time-based,MSE,49.70000076
5,5.00E-05,250,0.001,0.01,time-based,CROSSENTROPY,49.70000076
5,5.00E-05,250,0.01,0,exponential,MSE,75.40000153
5,5.00E-05,250,0.01,0,exponential,CROSSENTROPY,57.70000076
5,5.00E-05,250,0.01,0,time-based,MSE,75.40000153
5,5.00E-05,250,0.01,0,time-based,CROSSENTROPY,57.70000076
5,5.00E-05,250,0.01,0.0001,exponential,MSE,75
5,5.00E-05,250,0.01,0.0001,exponential,CROSSENTROPY,56.60000229
5,5.00E-05,250,0.01,0.0001,time-based,MSE,75
5,5.00E-05,250,0.01,0.0001,time-based,CROSSENTROPY,56.70000076
5,5.00E-05,250,0.01,0.001,exponential,MSE,70
5,5.00E-05,250,0.01,0.001,exponential,CROSSENTROPY,51.90000153
5,5.00E-05,250,0.01,0.001,time-based,MSE,70.40000153
5,5.00E-05,250,0.01,0.001,time-based,CROSSENTROPY,52.29999924
5,5.00E-05,250,0.01,0.01,exponential,MSE,49.70000076
5,5.00E-05,250,0.01,0.01,exponential,CROSSENTROPY,49.70000076
5,5.00E-05,250,0.01,0.01,time-based,MSE,49.70000076
5,5.00E-05,250,0.01,0.01,time-based,CROSSENTROPY,49.70000076
5,5.00E-05,500,0,0,exponential,MSE,86.69999695
5,5.00E-05,500,0,0,exponential,CROSSENTROPY,75.40000153
5,5.00E-05,500,0,0,time-based,MSE,86.69999695
5,5.00E-05,500,0,0,time-based,CROSSENTROPY,75.40000153
5,5.00E-05,500,0,0.0001,exponential,MSE,85.70000458
5,5.00E-05,500,0,0.0001,exponential,CROSSENTROPY,74.09999847
5,5.00E-05,500,0,0.0001,time-based,MSE,85.90000153
5,5.00E-05,500,0,0.0001,time-based,CROSSENTROPY,74.09999847
5,5.00E-05,500,0,0.001,exponential,MSE,78.59999847
5,5.00E-05,500,0,0.001,exponential,CROSSENTROPY,62.5
5,5.00E-05,500,0,0.001,time-based,MSE,80.5
5,5.00E-05,500,0,0.001,time-based,CROSSENTROPY,65.59999847
5,5.00E-05,500,0,0.01,exponential,MSE,49.70000076
5,5.00E-05,500,0,0.01,exponential,CROSSENTROPY,49.70000076
5,5.00E-05,500,0,0.01,time-based,MSE,49.70000076
5,5.00E-05,500,0,0.01,time-based,CROSSENTROPY,49.70000076
5,5.00E-05,500,0.0001,0,exponential,MSE,86.69999695
5,5.00E-05,500,0.0001,0,exponential,CROSSENTROPY,75.40000153
5,5.00E-05,500,0.0001,0,time-based,MSE,86.69999695
5,5.00E-05,500,0.0001,0,time-based,CROSSENTROPY,75.40000153
5,5.00E-05,500,0.0001,0.0001,exponential,MSE,85.70000458
5,5.00E-05,500,0.0001,0.0001,exponential,CROSSENTROPY,74.09999847
5,5.00E-05,500,0.0001,0.0001,time-based,MSE,85.90000153
5,5.00E-05,500,0.0001,0.0001,time-based,CROSSENTROPY,74.09999847
5,5.00E-05,500,0.0001,0.001,exponential,MSE,78.59999847
5,5.00E-05,500,0.0001,0.001,exponential,CROSSENTROPY,62.5
5,5.00E-05,500,0.0001,0.001,time-based,MSE,80.5
5,5.00E-05,500,0.0001,0.001,time-based,CROSSENTROPY,65.59999847
5,5.00E-05,500,0.0001,0.01,exponential,MSE,49.70000076
5,5.00E-05,500,0.0001,0.01,exponential,CROSSENTROPY,49.70000076
5,5.00E-05,500,0.0001,0.01,time-based,MSE,49.70000076
5,5.00E-05,500,0.0001,0.01,time-based,CROSSENTROPY,49.70000076
5,5.00E-05,500,0.001,0,exponential,MSE,86.69999695
5,5.00E-05,500,0.001,0,exponential,CROSSENTROPY,75.40000153
5,5.00E-05,500,0.001,0,time-based,MSE,86.69999695
5,5.00E-05,500,0.001,0,time-based,CROSSENTROPY,75.40000153
5,5.00E-05,500,0.001,0.0001,exponential,MSE,85.70000458
5,5.00E-05,500,0.001,0.0001,exponential,CROSSENTROPY,74.09999847
5,5.00E-05,500,0.001,0.0001,time-based,MSE,85.90000153
5,5.00E-05,500,0.001,0.0001,time-based,CROSSENTROPY,74.09999847
5,5.00E-05,500,0.001,0.001,exponential,MSE,78.59999847
5,5.00E-05,500,0.001,0.001,exponential,CROSSENTROPY,62.5
5,5.00E-05,500,0.001,0.001,time-based,MSE,80.5
5,5.00E-05,500,0.001,0.001,time-based,CROSSENTROPY,65.59999847
5,5.00E-05,500,0.001,0.01,exponential,MSE,49.70000076
5,5.00E-05,500,0.001,0.01,exponential,CROSSENTROPY,49.70000076
5,5.00E-05,500,0.001,0.01,time-based,MSE,49.70000076
5,5.00E-05,500,0.001,0.01,time-based,CROSSENTROPY,49.70000076
5,5.00E-05,500,0.01,0,exponential,MSE,86.69999695
5,5.00E-05,500,0.01,0,exponential,CROSSENTROPY,75.40000153
5,5.00E-05,500,0.01,0,time-based,MSE,86.69999695
5,5.00E-05,500,0.01,0,time-based,CROSSENTROPY,75.40000153
5,5.00E-05,500,0.01,0.0001,exponential,MSE,85.70000458
5,5.00E-05,500,0.01,0.0001,exponential,CROSSENTROPY,74.09999847
5,5.00E-05,500,0.01,0.0001,time-based,MSE,85.90000153
5,5.00E-05,500,0.01,0.0001,time-based,CROSSENTROPY,74.09999847
5,5.00E-05,500,0.01,0.001,exponential,MSE,78.59999847
5,5.00E-05,500,0.01,0.001,exponential,CROSSENTROPY,62.5
5,5.00E-05,500,0.01,0.001,time-based,MSE,80.40000153
5,5.00E-05,500,0.01,0.001,time-based,CROSSENTROPY,65.59999847
5,5.00E-05,500,0.01,0.01,exponential,MSE,49.70000076
5,5.00E-05,500,0.01,0.01,exponential,CROSSENTROPY,49.70000076
5,5.00E-05,500,0.01,0.01,time-based,MSE,49.70000076
5,5.00E-05,500,0.01,0.01,time-based,CROSSENTROPY,49.70000076
5,7.00E-05,250,0,0,exponential,MSE,81.59999847
5,7.00E-05,250,0,0,exponential,CROSSENTROPY,66.90000153
5,7.00E-05,250,0,0,time-based,MSE,81.59999847
5,7.00E-05,250,0,0,time-based,CROSSENTROPY,66.90000153
5,7.00E-05,250,0,0.0001,exponential,MSE,81.1000061
5,7.00E-05,250,0,0.0001,exponential,CROSSENTROPY,66.20000458
5,7.00E-05,250,0,0.0001,time-based,MSE,81.1000061
5,7.00E-05,250,0,0.0001,time-based,CROSSENTROPY,66.20000458
5,7.00E-05,250,0,0.001,exponential,MSE,76.90000153
5,7.00E-05,250,0,0.001,exponential,CROSSENTROPY,59.20000076
5,7.00E-05,250,0,0.001,time-based,MSE,77.09999847
5,7.00E-05,250,0,0.001,time-based,CROSSENTROPY,59.79999924
5,7.00E-05,250,0,0.01,exponential,MSE,49.70000076
5,7.00E-05,250,0,0.01,exponential,CROSSENTROPY,49.70000076
5,7.00E-05,250,0,0.01,time-based,MSE,52.29999924
5,7.00E-05,250,0,0.01,time-based,CROSSENTROPY,49.70000076
5,7.00E-05,250,0.0001,0,exponential,MSE,81.59999847
5,7.00E-05,250,0.0001,0,exponential,CROSSENTROPY,66.90000153
5,7.00E-05,250,0.0001,0,time-based,MSE,81.59999847
5,7.00E-05,250,0.0001,0,time-based,CROSSENTROPY,66.90000153
5,7.00E-05,250,0.0001,0.0001,exponential,MSE,81.1000061
5,7.00E-05,250,0.0001,0.0001,exponential,CROSSENTROPY,66.20000458
5,7.00E-05,250,0.0001,0.0001,time-based,MSE,81.1000061
5,7.00E-05,250,0.0001,0.0001,time-based,CROSSENTROPY,66.20000458
5,7.00E-05,250,0.0001,0.001,exponential,MSE,76.90000153
5,7.00E-05,250,0.0001,0.001,exponential,CROSSENTROPY,59.20000076
5,7.00E-05,250,0.0001,0.001,time-based,MSE,77.09999847
5,7.00E-05,250,0.0001,0.001,time-based,CROSSENTROPY,59.79999924
5,7.00E-05,250,0.0001,0.01,exponential,MSE,49.70000076
5,7.00E-05,250,0.0001,0.01,exponential,CROSSENTROPY,49.70000076
5,7.00E-05,250,0.0001,0.01,time-based,MSE,52.29999924
5,7.00E-05,250,0.0001,0.01,time-based,CROSSENTROPY,49.70000076
5,7.00E-05,250,0.001,0,exponential,MSE,81.59999847
5,7.00E-05,250,0.001,0,exponential,CROSSENTROPY,66.90000153
5,7.00E-05,250,0.001,0,time-based,MSE,81.59999847
5,7.00E-05,250,0.001,0,time-based,CROSSENTROPY,66.90000153
5,7.00E-05,250,0.001,0.0001,exponential,MSE,81.1000061
5,7.00E-05,250,0.001,0.0001,exponential,CROSSENTROPY,66.20000458
5,7.00E-05,250,0.001,0.0001,time-based,MSE,81.1000061
5,7.00E-05,250,0.001,0.0001,time-based,CROSSENTROPY,66.20000458
5,7.00E-05,250,0.001,0.001,exponential,MSE,76.90000153
5,7.00E-05,250,0.001,0.001,exponential,CROSSENTROPY,59.20000076
5,7.00E-05,250,0.001,0.001,time-based,MSE,77.09999847
5,7.00E-05,250,0.001,0.001,time-based,CROSSENTROPY,59.79999924
5,7.00E-05,250,0.001,0.01,exponential,MSE,49.70000076
5,7.00E-05,250,0.001,0.01,exponential,CROSSENTROPY,49.70000076
5,7.00E-05,250,0.001,0.01,time-based,MSE,52.29999924
5,7.00E-05,250,0.001,0.01,time-based,CROSSENTROPY,49.70000076
5,7.00E-05,250,0.01,0,exponential,MSE,81.59999847
5,7.00E-05,250,0.01,0,exponential,CROSSENTROPY,66.90000153
5,7.00E-05,250,0.01,0,time-based,MSE,81.59999847
5,7.00E-05,250,0.01,0,time-based,CROSSENTROPY,66.90000153
5,7.00E-05,250,0.01,0.0001,exponential,MSE,81.1000061
5,7.00E-05,250,0.01,0.0001,exponential,CROSSENTROPY,66.20000458
5,7.00E-05,250,0.01,0.0001,time-based,MSE,81.1000061
5,7.00E-05,250,0.01,0.0001,time-based,CROSSENTROPY,66.20000458
5,7.00E-05,250,0.01,0.001,exponential,MSE,76.90000153
5,7.00E-05,250,0.01,0.001,exponential,CROSSENTROPY,59.20000076
5,7.00E-05,250,0.01,0.001,time-based,MSE,77.19999695
